reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.01,5105.799021830845
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.025,6165.659977810003
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.05,7589.94892442146
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.1,8448.010119459286
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.15,9076.048875066854
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.2,9309.239752797834
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.25,9521.833972164924
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.3,9682.186266311244
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.35,9826.198117973025
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.4,9947.360338678734
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.45,10076.645181236094
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.5,10206.09396230078
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.55,10340.776327992957
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.6,10499.556195235453
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.65,10658.678320239998
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.7,10837.023416483433
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.75,11042.517932177589
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.8,11321.153221002422
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.85,11634.253660515968
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.9,12405.340684274472
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.95,13343.709824974616
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.975,14960.377280916744
2024-02-10,US,0,wk inc flu hosp,2024-02-10,quantile,0.99,16327.211291733416
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.01,3817.649239312455
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.025,4658.304489109275
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.05,5722.788751052735
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.1,7095.1618171183045
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.15,7673.520885698204
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.2,8302.901576762353
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.25,8648.461450661109
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.3,8878.949010019736
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.35,9080.000808597728
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.4,9269.012671465618
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.45,9462.84740884891
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.5,9640.018593829056
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.55,9821.82747368639
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.6,10014.641265262817
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.65,10254.751564756334
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.7,10511.977635089048
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.75,10824.113847286892
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.8,11233.417929387588
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.85,12014.641676204626
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.9,12761.058302702437
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.95,14414.012298885582
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.975,15825.843845920905
2024-02-10,US,1,wk inc flu hosp,2024-02-17,quantile,0.99,17118.605184732292
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.01,3034.357432519667
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.025,3782.903784931121
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.05,4717.998875998355
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.1,6191.707355979377
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.15,6808.141839087263
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.2,7320.562521404493
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.25,7897.676122053176
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.3,8268.165496176083
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.35,8544.245885198989
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.4,8772.737764907024
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.45,9001.530426871594
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.5,9222.9135707372
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.55,9455.174945992723
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.6,9706.985193625133
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.65,10000.205014413305
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.7,10328.905811671635
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.75,10786.673200194824
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.8,11458.588656585613
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.85,12161.036428244544
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.9,13007.907319281572
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.95,14896.285518155611
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.975,16385.128012723373
2024-02-10,US,2,wk inc flu hosp,2024-02-24,quantile,0.99,17997.584920993486
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.01,2179.3612332599373
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.025,3112.649707073397
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.05,3946.25729742192
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.1,5255.290821901517
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.15,6182.992461699705
2024-02-10,US,3,wk inc flu hosp,2024-03-02,quantile,0.2,6636.576291988115
