reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.01,2231.5085588848992
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.025,2610.729242211241
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.05,3060.6935913491216
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.1,3465.243438229518
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.15,3756.4865878719393
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.2,3944.1496051199433
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.25,4108.570793583012
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.3,4247.924665333869
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.35,4381.694499103329
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.4,4513.00842529473
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.45,4647.528226871333
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.5,4774.968819277082
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.55,4905.147625424599
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.6,5038.152616048963
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.65,5167.680629962836
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.7,5314.391813676988
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.75,5476.8179307233795
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.8,5681.075169060363
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.85,5936.575328441994
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.9,6302.428426003081
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.95,6913.474689323492
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.975,7511.8809684421585
2024-04-06,US,0,wk inc flu hosp,2024-04-06,quantile,0.99,8279.445125749464
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.01,1201.1696205476655
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.025,1560.9493273026997
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.05,2003.8296730818845
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.1,2526.6248104340266
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.15,2881.032319878777
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.2,3194.008355687169
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.25,3429.4368242228966
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.3,3625.2993442937695
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.35,3798.8961593777294
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.4,3974.848943449608
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.45,4143.250685961235
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.5,4310.560058701801
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.55,4488.161260446805
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.6,4673.652180470819
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.65,4853.30152017299
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.7,5052.172470078793
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.75,5272.8186633990035
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.8,5552.510102913095
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.85,5924.612657574356
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.9,6373.055296370921
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.95,7176.0383229647705
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.975,7908.329736667192
2024-04-06,US,1,wk inc flu hosp,2024-04-13,quantile,0.99,8782.740221731025
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.01,827.2315116655617
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.025,991.8924262416044
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.05,1204.8366871632002
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.1,1815.075987849982
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.15,2221.2306859867845
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.2,2571.089894262541
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.25,2864.240623898409
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.3,3113.720063711989
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.35,3348.3290964350676
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.4,3571.385081548999
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.45,3789.391116298007
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.5,3993.490316814727
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.55,4204.076638545811
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.6,4419.841719097806
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.65,4643.842387334219
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.7,4897.565620463426
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.75,5184.872232282359
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.8,5538.503401672658
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.85,5966.3006344733285
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.9,6514.298924561678
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.95,7503.350329673885
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.975,8374.202035081264
2024-04-06,US,2,wk inc flu hosp,2024-04-20,quantile,0.99,9617.30694012739
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.01,635.221973188771
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.025,776.9170522043328
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.05,938.0602700809156
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.1,1276.1686482475277
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.15,1682.9137922676678
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.2,2037.1294284217936
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.25,2353.705771920728
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.3,2641.8853214626765
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.35,2920.5584097345586
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.4,3172.9838486491303
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.45,3431.864466321875
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.5,3680.432667401432
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.55,3934.657064748023
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.6,4186.507915020245
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.65,4450.3157652841055
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.7,4757.941936883666
2024-04-06,US,3,wk inc flu hosp,2024-04-27,quantile,0.75,5090.886048404118
