reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.01,6587.034643847877
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.025,7254.80139092014
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.05,8021.930334603028
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.1,8762.934778760147
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.15,9280.829275180491
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.2,9612.897426552909
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.25,9903.397811007018
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.3,10178.12389938864
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.35,10433.863126459944
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.4,10680.694056982962
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.45,10950.386468800893
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.5,11235.524620626957
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.55,11475.219730812198
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.6,11707.572057981508
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.65,11962.42232096534
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.7,12239.145274645562
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.75,12562.72944366384
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.8,12963.864218466751
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.85,13420.30613419781
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.9,14085.557301039526
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.95,15117.566349756376
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.975,16250.597752979767
2024-01-27,0,wk inc flu hosp,2024-01-27,US,quantile,0.99,17376.535326121983
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.01,3888.165778664642
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.025,4506.276783780902
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.05,5123.803145904087
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.1,6049.846307453515
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.15,6600.432504166062
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.2,7088.94110139941
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.25,7470.71386967633
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.3,7792.023267090026
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.35,8100.000443181088
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.4,8393.507679603601
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.45,8672.590270861489
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.5,8951.09556060648
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.55,9243.606695004391
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.6,9572.18836602178
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.65,9921.501437529983
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.7,10299.780160005948
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.75,10729.698994718012
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.8,11231.828852745884
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.85,11937.41812815536
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.9,12773.898359961631
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.95,14296.911609415489
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.975,15682.556328703624
2024-01-27,1,wk inc flu hosp,2024-02-03,US,quantile,0.99,16899.39951168123
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.01,2793.071382721991
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.025,3286.1763133808895
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.05,3812.280889737716
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.1,4773.1942315446895
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.15,5321.010638957244
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.2,5842.369543077616
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.25,6333.570020179746
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.3,6722.528156194228
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.35,7082.7116149785425
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.4,7440.624297943837
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.45,7808.623120189045
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.5,8187.607133755518
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.55,8572.142124472852
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.6,8946.352424126093
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.65,9353.671465587457
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.7,9820.60398389256
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.75,10376.881847772234
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.8,11058.264720674577
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.85,11771.237064338811
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.9,12693.19749958562
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.95,14427.892880673591
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.975,15884.696997642655
2024-01-27,2,wk inc flu hosp,2024-02-10,US,quantile,0.99,17519.51618078404
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.01,2108.08876376011
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.025,2669.214963880006
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.05,3153.2613914975645
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.1,3994.15220859242
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.15,4646.663534680582
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.2,5095.207739866595
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.25,5533.2470552748255
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.3,5985.275621272668
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.35,6365.5360010724935
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.4,6736.9636235345115
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.45,7094.92381868288
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.5,7442.500317591406
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.55,7787.739324286472
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.6,8162.8373586140115
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.65,8562.839654870548
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.7,9027.0050233874
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.75,9604.063899034843
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.8,10218.894648420295
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.85,10950.16409074873
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.9,12026.584586216912
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.95,13779.126198266596
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.975,15336.765181722149
2024-01-27,3,wk inc flu hosp,2024-02-17,US,quantile,0.99,17328.048279830477
2024-01-27,0,wk flu hosp rate change,2024-01-27,US,pmf,large_decrease,0.004299633739658259
2024-01-27,0,wk flu hosp rate change,2024-01-27,US,pmf,decrease,0.15622597623075984
2024-01-27,0,wk flu hosp rate change,2024-01-27,US,pmf,stable,0.8102462278531012
2024-01-27,0,wk flu hosp rate change,2024-01-27,US,pmf,increase,0.027693511655104364
2024-01-27,0,wk flu hosp rate change,2024-01-27,US,pmf,large_increase,0.0015346505213763573
2024-01-27,1,wk flu hosp rate change,2024-02-03,US,pmf,large_decrease,0.0012590926989733242
2024-01-27,1,wk flu hosp rate change,2024-02-03,US,pmf,decrease,0.5670262434948184
2024-01-27,1,wk flu hosp rate change,2024-02-03,US,pmf,stable,0.4114415257842835
2024-01-27,1,wk flu hosp rate change,2024-02-03,US,pmf,increase,0.020248307469328375
2024-01-27,1,wk flu hosp rate change,2024-02-03,US,pmf,large_increase,2.4830552596388777e-5
2024-01-27,2,wk flu hosp rate change,2024-02-10,US,pmf,large_decrease,6.113979205705995e-7
2024-01-27,2,wk flu hosp rate change,2024-02-10,US,pmf,decrease,0.219078312568527
2024-01-27,2,wk flu hosp rate change,2024-02-10,US,pmf,stable,0.777765909018883
2024-01-27,2,wk flu hosp rate change,2024-02-10,US,pmf,increase,0.0031429632709752964
2024-01-27,2,wk flu hosp rate change,2024-02-10,US,pmf,large_increase,1.2203743694150226e-5
2024-01-27,3,wk flu hosp rate change,2024-02-17,US,pmf,large_decrease,1.8335472668136787e-10
2024-01-27,3,wk flu hosp rate change,2024-02-17,US,pmf,decrease,0.12716276087000736
2024-01-27,3,wk flu hosp rate change,2024-02-17,US,pmf,stable,0.871485446752137
2024-01-27,3,wk flu hosp rate change,2024-02-17,US,pmf,increase,0.0013488099227031425
2024-01-27,3,wk flu hosp rate change,2024-02-17,US,pmf,large_increase,2.9822717977356916e-6
