reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.01,46
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.025,53
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.05,58
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.1,64
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.15,68
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.2,71
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.25,74
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.3,77
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.35,79
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.4,81
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.45,84
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.5,86
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.55,89
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.6,91
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.65,94
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.7,98
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.75,101
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.8,106
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.85,112
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.9,121
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.95,140
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.975,164
2024-02-17,wk inc flu hosp,0,2024-02-17,01,quantile,0.99,202
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.01,30
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.025,36
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.05,41
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.1,47
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.15,52
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.2,55
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.25,58
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.3,61
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.35,63
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.4,66
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.45,68
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.5,71
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.55,74
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.6,77
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.65,80
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.7,84
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.75,89
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.8,96
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.85,106
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.9,120
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.95,148
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.975,182
2024-02-17,wk inc flu hosp,1,2024-02-24,01,quantile,0.99,217
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.01,17
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.025,22
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.05,27
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.1,33
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.15,37
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.2,41
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.25,44
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.3,47
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.35,50
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.4,53
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.45,56
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.5,59
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.55,61
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.6,65
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.65,68
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.7,73
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.75,78
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.8,87
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.85,101
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.9,122
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.95,164
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.975,217
2024-02-17,wk inc flu hosp,2,2024-03-02,01,quantile,0.99,283.7099999999991
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.01,8
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.025,11
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.05,15
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.1,20
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.15,24
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.2,28
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.25,31
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.3,34
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.35,37
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.4,40
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.45,43
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.5,46
2024-02-17,wk inc flu hosp,3,2024-03-09,01,quantile,0.55,50
