reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.01,0
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.025,0
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.05,0
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.1,11
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.15,19
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.2,22
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.25,25
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.3,27
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.35,28
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.4,30
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.45,32
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.5,33
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.55,34
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.6,36
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.65,38
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.7,39
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.75,41
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.8,43
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.85,46
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.9,49
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.95,56
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.975,68
2024-04-13,wk inc flu hosp,0,2024-04-13,01,quantile,0.99,101.70999999999913
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.01,0
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.025,0
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.05,0
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.1,6
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.15,13
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.2,16
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.25,18
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.3,20
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.35,21
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.4,23
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.45,24
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.5,26
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.55,28
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.6,29
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.65,31
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.7,33
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.75,35
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.8,38
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.85,41
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.9,46
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.95,53
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.975,64
2024-04-13,wk inc flu hosp,1,2024-04-20,01,quantile,0.99,98
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.01,0
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.025,0
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.05,0
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.1,2
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.15,8
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.2,11
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.25,13
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.3,15
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.35,16
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.4,17
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.45,19
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.5,20
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.55,22
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.6,23
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.65,25
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.7,28
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.75,30
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.8,33
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.85,38
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.9,43
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.95,51
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.975,60
2024-04-13,wk inc flu hosp,2,2024-04-27,01,quantile,0.99,88
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.01,0
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.025,0
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.05,0
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.1,1
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.15,5
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.2,7
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.25,9
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.3,11
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.35,12
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.4,13
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.45,15
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.5,16
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.55,17
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.6,19
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.65,21
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.7,23
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.75,25
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.8,29
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.85,34
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.9,42
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.95,53
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.975,61
2024-04-13,wk inc flu hosp,3,2024-05-04,01,quantile,0.99,77.70999999999913
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.01,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.025,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.05,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.1,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.15,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.2,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.25,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.3,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.35,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.4,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.45,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.5,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.55,0
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.6,2
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.65,3
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.7,3
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.75,4
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.8,5
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.85,6
2024-04-13,wk inc flu hosp,0,2024-04-13,02,quantile,0.9,8
