reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.01,0
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.01,0
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.01,0
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.025,1.80015835005609
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.025,0
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.025,0
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.025,0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.05,8.55299719016022
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.05,0
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.05,0
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.05,0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.1,16.6130098650867
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.1,0.719384089824241
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.1,0
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.1,0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.15,21.7848771534643
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.15,7.75302264006576
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.15,0.51728397401412
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.15,0
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.2,25.8655956444309
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.2,12.3114099456336
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.2,5.71423087198761
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.2,2.39389323095706
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.25,29.6927547950301
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.25,16.3882988881199
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.25,10.9865018154917
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.25,7.95328803338445
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.3,33.0959116157598
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.3,20.8978519298696
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.3,15.7007223129289
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.3,12.4160689845005
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.35,36.045278001255
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.35,24.9566692187946
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.35,19.7112609801176
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.35,16.6993906204491
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.4,39.0388291282858
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.4,28.3564878943243
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.4,23.4204035213982
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.4,20.5796444516614
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.45,41.9079313848298
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.45,31.6931530218323
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.45,27.0196223567722
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.45,24.5605785741216
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.5,44.7465651889379
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.5,34.9742779881868
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.5,30.164660393642
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.5,28.6328684686677
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.55,47.0998396968431
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.55,38.4184672343117
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.55,33.8552875540178
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.55,32.4225958182955
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.6,50.0469395880826
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.6,41.7893380011846
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.6,37.8509057419897
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.6,36.0245612407586
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.65,53.0037301669954
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.65,45.431546930274
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.65,42.0769081669879
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.65,39.9497777178017
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.7,55.9866382359151
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.7,49.2449144756225
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.7,46.2394059243227
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.7,44.0565808685626
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.75,59.2855921590228
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.75,53.5009416426665
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.75,50.483475260946
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.75,49.04457391045
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.8,62.6914102845996
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.8,58.2877209857728
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.8,55.1406967047654
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.8,54.3583774153644
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.85,67.0405120940601
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.85,63.2861246780874
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.85,61.759939221196
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.85,60.6232117539989
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.9,72.3707062907969
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.9,70.2948244161872
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.9,69.1330297429668
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.9,68.3652827019038
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.95,81.0266105934714
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.95,81.1084277830868
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.95,80.4476789730352
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.95,80.0408510471343
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.975,88.8433463347738
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.975,90.1996220727318
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.975,89.3974969758385
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.975,89.7144950073095
2024-04-13,0,wk inc flu hosp,2024-04-13,01,quantile,0.99,98.0305534831101
2024-04-13,1,wk inc flu hosp,2024-04-20,01,quantile,0.99,98.9507378436468
2024-04-13,2,wk inc flu hosp,2024-04-27,01,quantile,0.99,100.339780849642
2024-04-13,3,wk inc flu hosp,2024-05-04,01,quantile,0.99,101.731473359752
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.01,0
2024-04-13,1,wk inc flu hosp,2024-04-20,02,quantile,0.01,0
2024-04-13,2,wk inc flu hosp,2024-04-27,02,quantile,0.01,0
2024-04-13,3,wk inc flu hosp,2024-05-04,02,quantile,0.01,0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.025,0
2024-04-13,1,wk inc flu hosp,2024-04-20,02,quantile,0.025,0
2024-04-13,2,wk inc flu hosp,2024-04-27,02,quantile,0.025,0
2024-04-13,3,wk inc flu hosp,2024-05-04,02,quantile,0.025,0
2024-04-13,0,wk inc flu hosp,2024-04-13,02,quantile,0.05,0.0519632985819583
2024-04-13,1,wk inc flu hosp,2024-04-20,02,quantile,0.05,0
2024-04-13,2,wk inc flu hosp,2024-04-27,02,quantile,0.05,0
2024-04-13,3,wk inc flu hosp,2024-05-04,02,quantile,0.05,0
