reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.01,2.4253058455657825
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.025,4.877468299642599
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.05,6.764583671751194
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.1,10.14199454235006
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.15,13
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.2,15
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.25,17
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.3,18
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.35,19
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.4,21
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.45,23
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.5,25.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.55,30.25190962617892
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.6,32.63274859209783
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.65,35.17490061827027
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.7,37.99859795085309
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.75,40.70099229812618
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.8,44
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.85,48
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.9,54
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.95,62
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.975,72.02499999999964
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.99,84.73159806210846
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.01,2
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.025,3
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.05,5.775018825529517
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.1,8.14499755386461
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.15,11.96262660585646
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.2,15.512674651588553
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.25,16.807
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.3,17.858
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.35,18.372
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.4,21
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.45,22.38
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.5,27
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.55,29
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.6,32
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.65,36
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.7,40
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.75,44
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.8,48
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.85,52.43326986789703
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.9,57.83711265087123
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.95,71
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.975,79.61451125144958
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.99,99
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.01,2.9296209825645234
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.025,4.3326657815205065
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.05,6.023152017706223
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.1,8.422863154496344
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.15,11
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.2,14
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.25,18
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.3,19.193
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.35,19.619
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.4,22.16
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.45,23.3
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.5,28.87
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.55,35.07
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.6,41
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.65,47
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.7,51.360580577673574
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.75,54.54781808112528
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.8,58.21388331868165
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.85,61.7192164182663
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.9,65
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.95,78.58828440666197
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.975,92.72938462384884
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.99,136
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.01,1.97
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.025,2.75
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.05,3.01
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.1,6.382929254838981
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.15,10.44059954288256
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.2,11.835340516135789
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.25,14
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.3,15
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.35,18.667
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.4,19.4
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.45,23
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.5,27
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.55,33
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.6,35
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.65,40
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.7,44
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.75,49
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.8,55
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.85,61
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.9,71.39875250816345
