reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.01,51.603
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.025,61.374
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.05,69
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.1,77
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.15,83.2
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.2,89
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.25,93
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.3,96
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.35,101
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.4,104.159
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.45,109
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.5,112.5496063232422
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.55,114
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.6,120
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.65,122
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.7,124.52
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.75,128.5
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.8,133.655177638658
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.85,137
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.9,146
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.95,157.584167658838
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.975,166.71
2023-12-16,01,0,wk inc flu hosp,2023-12-16,quantile,0.99,181.31
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.01,38.48
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.025,49
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.05,59.11261
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.1,72
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.15,78.947
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.2,86.57556
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.25,91.547625
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.3,96
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.35,100
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.4,107
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.45,113.64662987251224
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.5,118
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.55,123.338
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.6,126.428
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.65,137
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.7,141.738297735355
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.75,148
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.8,154
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.85,162
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.9,171
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.95,189.555
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.975,207
2023-12-16,01,1,wk inc flu hosp,2023-12-23,quantile,0.99,228
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.01,36.738047
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.025,44.687
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.05,53
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.1,63
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.15,71
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.2,83.88043510659996
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.25,87.15418120196055
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.3,95.12388640640648
2023-12-16,01,2,wk inc flu hosp,2023-12-30,quantile,0.35,103.4475
