reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.01,34.05
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.025,42.199645421761986
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.05,51.203050000000005
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.1,58.35784243843896
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.15,63.6309032237929
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.2,68.9616495537093
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.25,74.16958422672829
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.3,77.39377515071618
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.35,81.02842591167598
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.4,84.09216154085252
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.45,86.3863697010502
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.5,91.46535536777668
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.55,95.02144602013048
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.6,98.91285391369274
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.65,103.6441983867198
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.7,107.94902409597816
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.75,114.075
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.8,120.65
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.85,132.095
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.9,141.135
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.95,155.33875594330536
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.975,166.59145
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.99,174.22765563964845
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.01,14.3065
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.025,23.74390294278271
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.05,29.848
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.1,39.3705
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.15,45.96387034376236
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.2,48.32122106119565
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.25,52.42878955760317
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.3,57.5203396628063
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.35,62.5915
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.4,68.0865
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.45,70.33
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.5,73.45
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.55,75.71037842460825
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.6,82.29594051020186
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.65,85.24549999999999
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.7,90.06035
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.75,96.55
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.8,107.383
