reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.01,38.2779181828897
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.025,45.462123069481294
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.05,50.81799507141113
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.1,53.81799507141113
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.15,57.515
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.2,60.93334108065742
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.25,63.65857624108916
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.3,67.09376349747404
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.35,70.15350000000001
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.4,73.8635
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.45,75.862
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.5,79.172
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.55,83
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.6,85.5
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.65,88.5
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.7,92
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.75,95.5
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.8,100.39363485267674
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.85,102.05421343182704
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.9,108.7765
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.95,118.889
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.975,128.89600000000002
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.99,141.0615
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.01,34.995000000000005
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.025,39.51252059317875
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.05,44.1035834043238
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.1,49.16646
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.15,55.15427424759445
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.2,60.58827169142627
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.25,64.24497700173885
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.3,71.6028068389718
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.35,76.73431597662655
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.4,80.67431597662654
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.45,86.6597
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.5,88.29050000000001
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.55,91.2195
