reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.01,2.887523685167744
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.025,13.296597104578266
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.05,20.455813290399753
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.1,27.81485438193247
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.15,32.16593210508727
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.2,35.75422514889026
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.25,39.25509484294845
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.3,42.54495101210554
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.35,45.318419969264355
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.4,47.9131610627044
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.45,50.65577860892206
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.5,52.51493055965331
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.55,54.626152384761525
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.6,56.855572352914514
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.65,59.37175570624298
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.7,62.53607606877981
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.75,65.45015415033573
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.8,69.59004968753617
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.85,74.51117088083677
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.9,80.72865601716049
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.95,92.4659376913118
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.975,105.00823902298734
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.99,124.17390181406309
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.01,0
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.025,6.5522685128908025
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.05,13.7465544999318
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.1,20.980185533464372
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.15,25.430180213138733
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.2,28.90130047314292
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.25,31.981604215733483
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.3,35.11117693050965
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.35,38.06724026384842
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.4,40.67438777437119
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.45,43.82787347592005
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.5,46.67758619606525
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.55,49.30312075910059
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.6,52.01763770843637
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.65,55.23084456505632
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.7,58.365370127415666
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.75,62.436309590935416
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.8,67.10055126591116
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.85,72.2781814247115
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.9,80.70937084121147
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.95,96.94520238371106
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.975,115.16009261235266
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.99,142.18008507942966
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.01,0
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.025,1.225568667664026
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.05,8.41366469314712
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.1,15.439232353024313
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.15,20.183647958272815
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.2,23.606577240556163
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.25,26.998969222554862
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.3,30.719722918546523
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.35,34.00358574110758
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.4,37.23032217954348
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.45,40.58508056935013
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.5,43.81139941436058
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.55,46.936573908995506
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.6,50.38645044264662
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.65,54.54246675494804
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.7,57.81526664301763
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.75,62.611924208025286
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.8,68.16498173232459
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.85,74.44972171641143
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.9,84.28563462748039
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.95,103.61160903011144
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.975,131.15465613410686
2024-04-06,01,2,wk inc flu hosp,2024-04-20,quantile,0.99,205.50299633341336
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.01,0
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.025,0
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.05,4.1509260721659835
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.1,11.277233101943535
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.15,15.955727713070186
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.2,19.605183741153333
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.25,23.0326631037126
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.3,26.1846728136314
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.35,29.214606715228385
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.4,32.321303282948094
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.45,35.7766153606782
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.5,39.18482557318371
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.55,42.95467206169919
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.6,47.799110720462
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.65,52.45544610948969
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.7,57.725460414306866
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.75,62.16885545608463
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.8,69.07730714890435
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.85,76.85320231036326
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.9,89.68158455767923
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.95,114.81966657896352
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.975,144.30567591573944
2024-04-06,01,3,wk inc flu hosp,2024-04-27,quantile,0.99,246.3767187082518
2024-04-06,02,0,wk inc flu hosp,2024-04-06,quantile,0.01,0
