reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.01,0
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.025,78.00427173327827
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.05,155.38299560546875
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.1,186.97709811654516
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.15,209.81526114604503
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.2,228.53751349524657
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.25,242.39301040418377
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.3,256.17191419308523
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.35,268.6841504426554
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.4,281.12909466616367
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.45,292.4425891925517
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.5,305.60675249746333
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.55,315.5174875528492
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.6,326.33922664716926
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.65,339.2478099156261
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.7,353.03146910560764
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.75,367.05596390860825
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.8,383.6463011345567
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.85,402.40851455156303
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.9,430.0035328163429
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.95,475.64441999943904
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.975,537.9810117235247
2023-12-30,01,0,wk inc flu hosp,2023-12-30,quantile,0.99,590.1121627176111
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.01,0
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.025,63.86202774136483
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.05,127.3785564709466
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.1,170.83000294551158
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.15,194.00884049217228
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.2,212.4408899011895
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.25,233.5933905791057
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.3,256.8837492388751
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.35,279.4842182860757
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.4,297.4805538046058
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.45,316.3419917052359
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.5,334.0497293663073
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.55,355.0204954268701
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.6,376.13953268943783
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.65,400.01666025414977
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.7,425.0967353318271
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.75,452.81923187568856
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.8,478.8394260894902
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.85,513.6831111688895
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.9,553.8892429433146
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.95,642.9184616002434
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.975,731.3797325568078
2023-12-30,01,1,wk inc flu hosp,2024-01-06,quantile,0.99,870.6116909168187
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.01,0
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.025,45.93129049386799
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.05,79.95760819168707
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.1,139.6438440849517
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.15,174.56039633795814
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.2,202.15946781166247
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.25,227.8104412837288
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.3,250.12803556039563
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.35,273.47522562439246
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.4,294.5709049294212
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.45,319.99644657543115
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.5,349.1937549675248
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.55,374.3060069227713
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.6,401.7248114214084
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.65,429.65969589221834
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.7,454.44739676231075
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.75,490.0323906571176
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.8,534.9911623138418
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.85,589.3388315893498
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.9,663.3834341194047
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.95,802.0351180740547
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.975,976.4207661183264
2023-12-30,01,2,wk inc flu hosp,2024-01-13,quantile,0.99,1274.2401278767873
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.01,0
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.025,0
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.05,51.0747213255978
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.1,111.2504020543098
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.15,150.27249841496737
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.2,176.74175940868258
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.25,203.8795531312204
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.3,227.44357822892303
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.35,245.38740902880983
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.4,273.7113112127666
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.45,305.9934500782784
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.5,343.58463663296493
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.55,368.1694791066693
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.6,403.97041885657706
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.65,440.0577517381558
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.7,475.39876774195545
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.75,519.4808657818321
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.8,569.0290811957855
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.85,642.322012044695
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.9,740.9711116620107
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.95,936.0118066935528
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.975,1218.28414877176
2023-12-30,01,3,wk inc flu hosp,2024-01-20,quantile,0.99,1663.5995918816684
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.01,0
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.025,0
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.05,0
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.1,0
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.15,0.2899589248578973
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.2,1
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.25,1.2699578885534282
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.3,1.9801121351181543
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.35,2.1457225536118343
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.4,2.688757433426127
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.45,3
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.5,3.710158442186544
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.55,4.283462857849713
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.6,5
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.65,5.833787654033556
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.7,6.406459354064594
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.75,7.004313561358016
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.8,8.326862428648276
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.85,10.147490455729486
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.9,13.808687746189404
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.95,20.215582450119125
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.975,26.93153230838096
2023-12-30,02,0,wk inc flu hosp,2023-12-30,quantile,0.99,37.88805294036865
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.01,0
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.025,0
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.05,0
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.1,0
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.15,0
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.2,0.603559644035597
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.25,1
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.3,1.4920667861488808
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.35,2
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.4,2.3855614438556145
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.45,3
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.5,3.5292841248185636
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.55,4.043195680431957
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.6,5
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.65,5.848778340757628
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.7,6.8020859210743385
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.75,8.058335508102855
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.8,9.892943161080126
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.85,12.211162201021644
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.9,15.735539095822686
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.95,20.826628030943553
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.975,29.653415411838765
2023-12-30,02,1,wk inc flu hosp,2024-01-06,quantile,0.99,50.28426551818848
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.01,0
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.025,0
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.05,0
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.1,0
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.15,0
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.2,0.15149112307704238
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.25,1
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.3,1.133816375950896
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.35,1.7679315225409624
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.4,2.0330366963303685
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.45,2.903650474037354
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.5,3.39670416855002
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.55,4
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.6,4.770482951704832
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.65,5.880262171621437
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.7,7.010379443570351
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.75,8.721527847215283
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.8,11.159168975829186
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.85,14.028916205847606
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.9,17.70624689936609
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.95,24.244620490198297
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.975,39.809357938755305
2023-12-30,02,2,wk inc flu hosp,2024-01-13,quantile,0.99,53.51699066162109
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.01,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.025,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.05,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.1,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.15,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.2,0
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.25,0.5976402359764026
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.3,1
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.35,1.634896510348965
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.4,2
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.45,2.589831873484302
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.5,3.4288571142885695
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.55,4.294982137058211
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.6,5.0935105686478845
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.65,6.217745516985113
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.7,8.00218723587788
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.75,10.63366501843009
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.8,14.334770832853378
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.85,18.21583686644611
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.9,23.152700557674248
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.95,36.98806734705375
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.975,45.90138912200928
2023-12-30,02,3,wk inc flu hosp,2024-01-20,quantile,0.99,58.52405200087579
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.01,243.5266595841756
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.025,383.1162414550781
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.05,484.7894153273795
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.1,594.7786023498227
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.15,671.3233179626823
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.2,732.1702025505064
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.25,787.9633064480015
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.3,826.7919112848681
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.35,876.8871982337502
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.4,925.4924179223456
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.45,969.0130297819908
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.5,1009.2640557974042
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.55,1050.696476895704
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.6,1085.3003851553945
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.65,1119.9372531519437
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.7,1153.2137669998417
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.75,1189.4422763429675
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.8,1230.861024927994
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.85,1282.3890548204488
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.9,1341.271946067623
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.95,1459.540360109963
2023-12-30,04,0,wk inc flu hosp,2023-12-30,quantile,0.975,1515.7505331870811
