reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.01,6.211735724889675
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.025,17.440554901117167
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.05,25.911272705119973
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.1,35.725354590007
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.15,42.81428042031712
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.2,48.29486054242797
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.25,53.001503972191806
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.3,57.182788473714645
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.35,60.897473229313206
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.4,64.25509177271371
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.45,67.73995528162932
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.5,71.56587639555372
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.55,75.21813079133415
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.6,78.94684019609336
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.65,82.18677545433891
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.7,86.4698771393106
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.75,91.38207708640904
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.8,97.026622151946
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.85,104.00315708563636
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.9,112.55316995258822
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.95,128.59228583192885
2024-03-23,01,0,wk inc flu hosp,2024-03-23,quantile,0.975,145.74151159026846
