reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.01,9.62600053896367
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.025,29.31542594380018
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.05,41.29118939562909
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.1,52.24418857660749
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.15,59.241465445014825
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.2,64.09065519604115
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.25,69.15019050381017
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.3,73.28101885025448
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.35,77.41297559041665
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.4,81.63996863002511
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.45,86.19106875226102
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.5,89.60853645600352
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.55,94.1243720366366
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.6,98.88478975921792
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.65,104.21757579139272
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.7,109.87176833133016
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.75,115.892138090002
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.8,123.44932248565244
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.85,132.21108059734456
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.9,142.78538144210694
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.95,159.3212792662054
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.975,174.72531127929688
2024-02-10,01,0,wk inc flu hosp,2024-02-10,quantile,0.99,191.76573240023563
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.01,0
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.025,2.67384630574731
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.05,17.148912048229555
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.1,29.89586937290551
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.15,37.93911666199005
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.2,43.172619919725875
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.25,48.2893605682902
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.3,53.48679833706038
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.35,56.93918590029558
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.4,62.31545144420532
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.45,67.66481012788442
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.5,72.2177265188626
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.55,77.82212451680401
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.6,83.53486159426389
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.65,89.394976736442
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.7,96.0011955565091
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.75,103.23792627054992
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.8,112.00585445337748
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.85,122.37649893856394
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.9,136.71454888426132
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.95,160.67214088322447
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.975,187.3647716717767
2024-02-10,01,1,wk inc flu hosp,2024-02-17,quantile,0.99,227.4592514038086
