reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.01,0
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.025,0
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.05,2.2618997547723914
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.1,4.685430289275354
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.15,8.076254716951128
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.2,10.850316670580415
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.25,13.184016754148232
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.3,15.366985489125351
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.35,17.40404188808384
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.4,18.969356609505724
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.45,20.205489166168235
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.5,21.767623237676233
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.55,23.44702277666477
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.6,25.16942350349896
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.65,27
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.7,28.959648587878434
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.75,31.4945475366202
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.8,34.70079476970939
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.85,38.7817439386727
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.9,44.86101736785446
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.95,55.171668567492105
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.975,65.27456776578775
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.99,79.56021291841463
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.01,0
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.025,0.9970721489691206
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.05,3.0186331893737512
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.1,6.19969716260524
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.15,9.676192877652992
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.2,12.47274750850138
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.25,14.474771335192152
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.3,15.969554281248575
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.35,17.91883404401921
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.4,19.9872517432075
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.45,22.031899679757633
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.5,23.96192441840451
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.55,25.968375932912892
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.6,27.886151384861513
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.65,30.55083525132807
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.7,33.40469489312868
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.75,37.69730475415473
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.8,42.254493333703515
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.85,47.613516218288034
