reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.01,0
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.025,0
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.05,2.9904031581384274
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.1,6.57264507815959
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.15,8.765602523617025
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.2,10.706642553625056
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.25,12.12800820611275
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.3,13.47890571908523
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.35,14.829425449935831
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.4,16.29605286474326
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.45,17.347762284196083
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.5,18.588619170152956
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.55,19.846463407391063
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.6,21.005181882040073
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.65,22.351014384079992
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.7,23.804404301476765
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.75,25.910554938401816
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.8,28.139364443036893
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.85,31.044561199063708
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.9,35.60720154058353
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.95,42.86806419769906
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.975,51.91362349780263
2024-04-27,01,0,wk inc flu hosp,2024-04-27,quantile,0.99,63.27485248312986
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.01,0
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.025,0
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.05,0.11664876420724224
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.1,3.70538565849434
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.15,6.235296727403452
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.2,8.187968476801467
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.25,9.81492517746732
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.3,11.37900523261816
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.35,12.91944702892994
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.4,14.572639989542466
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.45,15.643269835800783
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.5,17.247308762521108
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.55,18.82403103207116
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.6,19.95474211910831
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.65,21.70972021307959
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.7,23.424610153617376
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.75,25.568944255826004
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.8,28.028592084122852
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.85,31.481636805359916
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.9,36.82644091930471
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.95,46.61344258130352
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.975,57.31345937968537
2024-04-27,01,1,wk inc flu hosp,2024-05-04,quantile,0.99,73.52213064473982
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.01,0
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.025,0
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.05,0
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.1,1.4684564564921565
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.15,4.071442521015874
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.2,6.1129846943877055
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.25,7.877845595257342
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.3,9.23861878749478
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.35,10.963103689631035
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.4,12.729302675487286
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.45,14.427103133939916
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.5,16.25604887053418
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.55,18.130767579239823
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.6,19.978096025998028
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.65,21.952604437572987
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.7,24.083548491819005
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.75,26.566403583729244
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.8,29.175917478130277
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.85,33.77461207812632
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.9,40.155631304039815
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.95,50.26525113900563
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.975,63.15863280612904
2024-04-27,01,2,wk inc flu hosp,2024-05-11,quantile,0.99,85.96272191086601
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.01,0
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.025,0
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.05,0
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.1,0.30364685347223563
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.15,2.5998458009385983
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.2,4.896721847445709
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.25,6.639636583408823
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.3,8.043301414998888
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.35,9.865559669503432
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.4,11.833183909085449
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.45,13.415018498150186
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.5,14.995861997377975
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.55,16.967390644834417
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.6,18.76115264642271
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.65,21.249203395912243
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.7,23.983812610497637
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.75,26.089350508375936
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.8,29.905265658240527
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.85,34.30738632696157
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.9,40.913677696983314
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.95,54.687235451854946
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.975,71.53807550289918
2024-04-27,01,3,wk inc flu hosp,2024-05-18,quantile,0.99,98.05356429900786
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.01,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.025,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.05,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.1,0
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.15,0.36744266126583336
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.2,1
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.25,1.214178339690284
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.3,1.68394540511709
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.35,2
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.4,2.3137045245917336
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.45,2.9100966153959336
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.5,3.137639478204794
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.55,3.5861301166431314
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.6,4
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.65,4.1827817218278165
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.7,4.843663939393772
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.75,5.21921358454148
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.8,5.923921650629922
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.85,6.821362181317245
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.9,8.031832959365023
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.95,10.53064045391366
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.975,13.464279236756726
2024-04-27,02,0,wk inc flu hosp,2024-04-27,quantile,0.99,18.381626300247476
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.01,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.025,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.05,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.1,0
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.15,0.13088852005752705
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.2,0.6878312168783121
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.25,1
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.3,1.3634730827473844
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.35,1.911911708496378
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.4,2.106653572844116
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.45,2.661825726202767
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.5,3
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.55,3.4887431321479916
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.6,3.8774277496082807
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.65,4.194332680792067
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.7,4.728517384023729
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.75,5.283549757693541
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.8,6.029859876251963
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.85,7.0581811378465975
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.9,8.68713085429122
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.95,11.76852996511899
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.975,15.66918743107214
2024-04-27,02,1,wk inc flu hosp,2024-05-04,quantile,0.99,23.057553640060867
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.01,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.025,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.05,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.1,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.15,0
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.2,0.31659966551220686
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.25,0.903409659034097
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.3,1.0059015253658394
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.35,1.5723183989756992
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.4,2
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.45,2.3907628324802572
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.5,2.786935279361821
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.55,3.0298883876663476
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.6,3.522647735226478
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.65,4
2024-04-27,02,2,wk inc flu hosp,2024-05-11,quantile,0.7,4.604436767077288
