reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.01,0.22
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.01,0.109
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.01,0.367
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.01,0.324
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.025,0.777
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.025,0.61
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.025,0.79
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.025,0.719
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.05,1.118
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.05,1.125
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.05,1.485
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.05,1.498
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.1,2.029
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.1,1.86
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.1,2.339
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.1,2.273
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.15,2.655
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.15,2.456
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.15,2.998
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.15,2.95
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.2,3.181
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.2,3.048
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.2,3.424
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.2,3.646
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.25,3.642
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.25,3.484
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.25,3.993
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.25,4.096
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.3,4.195
2024-01-27,wk inc flu hosp,1,2024-02-03,02,quantile,0.3,3.97
2024-01-27,wk inc flu hosp,2,2024-02-10,02,quantile,0.3,4.452
2024-01-27,wk inc flu hosp,3,2024-02-17,02,quantile,0.3,4.659
2024-01-27,wk inc flu hosp,0,2024-01-27,02,quantile,0.35,4.524
