reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.01,0.526
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.01,0.595
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.01,0.236
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.01,0.334
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.025,1.034
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.025,0.837
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.025,0.572
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.025,0.693
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.05,1.565
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.05,1.233
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.05,1.096
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.05,1.09
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.1,2.102
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.1,1.854
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.1,1.684
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.1,1.604
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.15,2.585
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.15,2.278
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.15,2.157
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.15,1.995
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.2,2.956
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.2,2.645
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.2,2.614
2024-01-06,wk inc flu hosp,3,2024-01-27,02,quantile,0.2,2.348
2024-01-06,wk inc flu hosp,0,2024-01-06,02,quantile,0.25,3.296
2024-01-06,wk inc flu hosp,1,2024-01-13,02,quantile,0.25,2.93
2024-01-06,wk inc flu hosp,2,2024-01-20,02,quantile,0.25,2.923
