reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.025,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.05,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.1,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.15,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.2,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.25,0
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.3,49.61625592675271
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.35,67.16261298224453
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.4,84.36147367933141
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.45,88.60677756480119
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.5,104.37891387939452
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.55,116.3645816881285
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.6,120.60988557359828
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.65,137.80874627068516
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.7,155.355103326177
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.75,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.8,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.85,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.9,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.95,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.975,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,01,quantile,0.99,234.8520736694336
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.025,0
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.05,0
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.1,2.3313013283302446
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.15,2.3956097577031983
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.2,2.709534786164784
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.25,2.81467833753664
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.3,3.199895694157656
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.35,3.318297135843693
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.4,3.3400149959116043
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.45,4.625608332981553
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.5,6.2580180168151855
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.55,7.752795330653701
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.6,9.03838866772365
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.65,9.06010652779156
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.7,9.178507969477598
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.75,9.563725326098616
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.8,9.66886887747047
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.85,9.982793905932056
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.9,10.04710233530501
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.95,26.223481655120853
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.975,26.223481655120853
2024-01-27,0,wk inc flu hosp,2024-01-27,02,quantile,0.99,26.223481655120853
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.01,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.025,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.05,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.1,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.15,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.2,289.29608154296875
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.25,314.8941534252872
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.3,462.7052492296838
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.35,545.3865164627075
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.4,578.625362326936
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.45,583.1687575526545
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.5,603.6850318908691
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.55,621.823552017658
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.6,626.3669472433764
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.65,659.605793107605
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.7,742.2870603406287
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.75,890.0981561450253
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.8,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.85,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.9,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.95,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.975,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,04,quantile,0.99,915.69622802734375
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.01,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.025,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.05,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.1,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.15,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.2,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.25,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.3,111.89513397216795
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.35,195.10190606728696
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.4,199.24711926644568
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.45,200.2131682444364
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.5,209.3968358039856
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.55,218.4555024098605
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.6,219.4215513878512
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.65,223.5667645870099
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.7,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.75,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.8,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.85,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.9,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.95,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.975,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,05,quantile,0.99,306.7735366821289
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.025,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.05,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.1,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.15,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.2,0
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.25,124.02416516584664
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.3,151.2620032166517
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.35,163.7330785079713
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.4,164.32303997065753
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.45,762.5317207366286
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.5,1009.0318069458008
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.55,1253.932268521184
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.6,1852.1409492871549
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.65,1852.730910749841
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.7,1865.2019860411608
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.75,1892.4398240919656
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.8,2305.9817069301967
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.85,2324.015860553478
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.9,2339.721984863281
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.95,2339.721984863281
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.975,2339.721984863281
2024-01-27,0,wk inc flu hosp,2024-01-27,06,quantile,0.99,2339.721984863281
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.01,0
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.025,0
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.05,0
2024-01-27,0,wk inc flu hosp,2024-01-27,08,quantile,0.1,0
